filename,id,title,risk_data_type,has_hazard,has_exposure,has_vulnerability,has_loss,license,resource_count,country_count
rdls_ev-tza_unhcr_unitedrepublicenergymonit_ec7b0a80.json,rdls_ev-tza_unhcr_unitedrepublicenergymonit_ec7b0a80,"United Republic of Tanzania - Energy Monitoring Framework Survey, 2017",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize.json,rdls_ev-tza_unhcr_unitedrepublicstandardize,"United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps (Nyarugusu, Nduta an",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize_35d94643.json,rdls_ev-tza_unhcr_unitedrepublicstandardize_35d94643,United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nyarugusu Burundian,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize_ce02c403.json,rdls_ev-tza_unhcr_unitedrepublicstandardize_ce02c403,United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nduta - Sept/Octobe,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize_cfc06e59.json,rdls_ev-tza_unhcr_unitedrepublicstandardize_cfc06e59,United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Nyarugusu Congolese,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize_e75963d5.json,rdls_ev-tza_unhcr_unitedrepublicstandardize_e75963d5,"United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps (Nyarugusu, Nduta an",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_unhcr_unitedrepublicstandardize_ee1de8c8.json,rdls_ev-tza_unhcr_unitedrepublicstandardize_ee1de8c8,United Republic of Tanzania - Standardized Expanded Nutrition Survey (SENS) in Kigoma Refugee Camps: Mtendeli - Sept/Oct,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-tza_uwezo_learninglevels2014.json,rdls_ev-tza_uwezo_learninglevels2014,Learning levels in Tanzania (2014),exposure|vulnerability,False,True,True,False,CC-BY-4.0,3,1
rdls_ev-tza_uwezo_learninglevels2015.json,rdls_ev-tza_uwezo_learninglevels2015,Learning levels in Tanzania (2015),exposure|vulnerability,False,True,True,False,CC-BY-4.0,3,1
rdls_ev-tza_who_unitedrepublicindicators.json,rdls_ev-tza_who_unitedrepublicindicators,United Republic of Tanzania - Health Indicators,exposure|vulnerability,False,True,True,False,Other,35,1
rdls_ev-tza_who_unitedrepublicindicators_9561c14a.json,rdls_ev-tza_who_unitedrepublicindicators_9561c14a,United Republic of Tanzania - Health Indicators,exposure|vulnerability,False,True,True,False,Other,37,1
rdls_ev-tza_worldbank_climatechange.json,rdls_ev-tza_worldbank_climatechange,Tanzania - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-tza_worldbank_education.json,rdls_ev-tza_worldbank_education,Tanzania - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-tza_worldbank_gender.json,rdls_ev-tza_worldbank_gender,Tanzania - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-tza_worldbank_poverty.json,rdls_ev-tza_worldbank_poverty,Tanzania - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-tza_worldbank_socialprotectionlabor.json,rdls_ev-tza_worldbank_socialprotectionlabor,Tanzania - Social Protection and Labor,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uga_caritasau_cropproductionkasese.json,rdls_ev-uga_caritasau_cropproductionkasese,Uganda - Crop production in kasese,exposure|vulnerability,False,True,True,False,Open Data Commons Attribution License (ODC-BY),1,1
rdls_ev-uga_caritasau_kasesefoodsecurityconsump.json,rdls_ev-uga_caritasau_kasesefoodsecurityconsump,"Uganda - Kasese food security, consumption and feeding habits",exposure|vulnerability,False,True,True,False,Open Data Commons Attribution License (ODC-BY),2,1
rdls_ev-uga_fao_prices.json,rdls_ev-uga_fao_prices,Uganda - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),4,1
rdls_ev-uga_fao_securitynutritionindicato.json,rdls_ev-uga_fao_securitynutritionindicato,Uganda - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-uga_hdxapi_hdxhapi.json,rdls_ev-uga_hdxapi_hdxhapi,HDX HAPI Data for Uganda,exposure|vulnerability,False,True,True,False,Other,12,1
rdls_ev-uga_iom_displacementdatamultihaza.json,rdls_ev-uga_iom_displacementdatamultihaza,Uganda Displacement Data - Multi-Hazard Response/DRR Platform [IOM DTM],exposure|vulnerability,False,True,True,False,Other,20,1
rdls_ev-uga_ocharosea_health.json,rdls_ev-uga_ocharosea_health,Uganda - Health,exposure|vulnerability,False,True,True,False,Other,1,1
rdls_ev-uga_ophi_multidimensionalindex.json,rdls_ev-uga_ophi_multidimensionalindex,Uganda Multidimensional Poverty Index,exposure|vulnerability,False,True,True,False,CC0-1.0,2,1
rdls_ev-uga_sawaworld_seedshopeprojectdata.json,rdls_ev-uga_sawaworld_seedshopeprojectdata,Uganda: Seeds of Hope Project Data,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,1
rdls_ev-uga_ugrc_covid19riskindex.json,rdls_ev-uga_ugrc_covid19riskindex,COVID19_RISK_INDEX,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,1
rdls_ev-uga_ugrc_covid19riskindices.json,rdls_ev-uga_ugrc_covid19riskindices,Uganda COVID-19 Risk Indices,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,1
rdls_ev-uga_undp_indicators.json,rdls_ev-uga_undp_indicators,Uganda - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-uga_unesco_educationindicators.json,rdls_ev-uga_unesco_educationindicators,Uganda - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-uga_unhcr_energymonitoringframework.json,rdls_ev-uga_unhcr_energymonitoringframework,"Uganda - Energy Monitoring Framework Survey, 2020",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_unhcr_interagencyrapidgenderana.json,rdls_ev-uga_unhcr_interagencyrapidgenderana,Uganda - Interagency Rapid Gender Analysis Household Survey - 2020,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_unhcr_jointmultisectorneedsasse.json,rdls_ev-uga_unhcr_jointmultisectorneedsasse,Uganda - Joint Multi-Sector Needs Assessment - 2018,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_unhcr_resultsmonitoringsurveyrm.json,rdls_ev-uga_unhcr_resultsmonitoringsurveyrm,"Uganda - Results Monitoring Survey (RMS), CATI - 2024",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_unhcr_resultsmonitoringsurveyrm_7edd855a.json,rdls_ev-uga_unhcr_resultsmonitoringsurveyrm_7edd855a,"Uganda - Results Monitoring Survey (RMS), CAPI - 2024",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_unhcr_socioeconomicassessmentre.json,rdls_ev-uga_unhcr_socioeconomicassessmentre,"Uganda - Socioeconomic assessment of refugees through Individual Profiling Exercise - Home Visits, 2022",exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-uga_uwezo_learninglevels2014.json,rdls_ev-uga_uwezo_learninglevels2014,Learning levels in Uganda (2014),exposure|vulnerability,False,True,True,False,CC-BY-4.0,3,1
rdls_ev-uga_uwezo_learninglevels2015.json,rdls_ev-uga_uwezo_learninglevels2015,Learning levels in Uganda (2015),exposure|vulnerability,False,True,True,False,CC-BY-4.0,3,1
rdls_ev-uga_who_indicators.json,rdls_ev-uga_who_indicators,Uganda - Health Indicators,exposure|vulnerability,False,True,True,False,Other,37,1
rdls_ev-uga_who_indicators_f130c111.json,rdls_ev-uga_who_indicators_f130c111,Uganda - Health Indicators,exposure|vulnerability,False,True,True,False,Other,36,1
rdls_ev-uga_worldbank_climatechange.json,rdls_ev-uga_worldbank_climatechange,Uganda - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uga_worldbank_education.json,rdls_ev-uga_worldbank_education,Uganda - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uga_worldbank_gender.json,rdls_ev-uga_worldbank_gender,Uganda - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uga_worldbank_poverty.json,rdls_ev-uga_worldbank_poverty,Uganda - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uga_worldbank_socialprotectionlabor.json,rdls_ev-uga_worldbank_socialprotectionlabor,Uganda - Social Protection and Labor,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ukr_fao_prices.json,rdls_ev-ukr_fao_prices,Ukraine - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-ukr_fao_securitynutritionindicato.json,rdls_ev-ukr_fao_securitynutritionindicato,Ukraine - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-ukr_hdxapi_hdxhapi.json,rdls_ev-ukr_hdxapi_hdxhapi,HDX HAPI Data for Ukraine,exposure|vulnerability,False,True,True,False,Other,11,1
rdls_ev-ukr_ophi_multidimensionalindex.json,rdls_ev-ukr_ophi_multidimensionalindex,Ukraine Multidimensional Poverty Index,exposure|vulnerability,False,True,True,False,CC0-1.0,2,1
rdls_ev-ukr_undp_indicators.json,rdls_ev-ukr_undp_indicators,Ukraine - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-ukr_unesco_educationindicators.json,rdls_ev-ukr_unesco_educationindicators,Ukraine - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-ukr_unhcr_surveyintentionsperspecti.json,rdls_ev-ukr_unhcr_surveyintentionsperspecti,Ukraine - Survey of intentions and perspectives of IDPs #3 - February 2024,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-ukr_who_indicators.json,rdls_ev-ukr_who_indicators,Ukraine - Health Indicators,exposure|vulnerability,False,True,True,False,Other,37,1
rdls_ev-ukr_who_indicators_960fa5c9.json,rdls_ev-ukr_who_indicators_960fa5c9,Ukraine - Health Indicators,exposure|vulnerability,False,True,True,False,Other,34,1
rdls_ev-ukr_worldbank_climatechange.json,rdls_ev-ukr_worldbank_climatechange,Ukraine - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ukr_worldbank_education.json,rdls_ev-ukr_worldbank_education,Ukraine - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ukr_worldbank_gender.json,rdls_ev-ukr_worldbank_gender,Ukraine - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ukr_worldbank_poverty.json,rdls_ev-ukr_worldbank_poverty,Ukraine - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ukr_worldbank_socialprotectionlabor.json,rdls_ev-ukr_worldbank_socialprotectionlabor,Ukraine - Social Protection and Labor,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-undp_data19902021.json,rdls_ev-undp_data19902021,Human Development Data (1990-2021),exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,0
rdls_ev-undp_genderinequalityindex.json,rdls_ev-undp_genderinequalityindex,Gender Inequality Index,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,0
rdls_ev-undrr_informsubnationalindex202.json,rdls_ev-undrr_informsubnationalindex202,"INFORM subnational risk index 2021, Caucasus and Central Asia",exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),4,8
rdls_ev-unhcr_americasmixedmovementsmon.json,rdls_ev-unhcr_americasmixedmovementsmon,"Americas: Mixed Movements Monitoring, 2023 Q1",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_45d253f5.json,rdls_ev-unhcr_americasmixedmovementsmon_45d253f5,"Americas: Mixed Movements Monitoring, 2024 Q3",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_51d8d7da.json,rdls_ev-unhcr_americasmixedmovementsmon_51d8d7da,"Americas: Mixed Movements Monitoring, 2023 Q2",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_59f5343a.json,rdls_ev-unhcr_americasmixedmovementsmon_59f5343a,"Americas: Mixed Movements Monitoring, 2023 Q4",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_9bf5c101.json,rdls_ev-unhcr_americasmixedmovementsmon_9bf5c101,"Americas: Mixed Movements Monitoring, 2024 Q1",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_a8db9bc1.json,rdls_ev-unhcr_americasmixedmovementsmon_a8db9bc1,"Americas: Mixed Movements Monitoring, 2024 Q2",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_americasmixedmovementsmon_e5c87bde.json,rdls_ev-unhcr_americasmixedmovementsmon_e5c87bde,"Americas: Mixed Movements Monitoring, 2023 Q3",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_multisectorneedsassessmen.json,rdls_ev-unhcr_multisectorneedsassessmen,Multi-Sector Needs Assessment (MSNA) - 2023,exposure|vulnerability,False,True,True,False,Other,2,7
rdls_ev-unhcr_regionalmixedmovementsmon.json,rdls_ev-unhcr_regionalmixedmovementsmon,"Regional Mixed Movements Monitoring, 2024 Q4",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_regionalmixedmovementsmon_d552a7e7.json,rdls_ev-unhcr_regionalmixedmovementsmon_d552a7e7,"Regional Mixed Movements Monitoring, 2025 Q1",exposure|vulnerability,False,True,True,False,Other,2,6
rdls_ev-unhcr_socioeconomicinsightssurv.json,rdls_ev-unhcr_socioeconomicinsightssurv,Socio-Economic Insights Survey (SEIS) - 2024,exposure|vulnerability,False,True,True,False,Other,2,10
rdls_ev-unicef_careseekingaripercentagec.json,rdls_ev-unicef_careseekingaripercentagec,Careseeking for ARI - percentage of children (under age 5) with acute respiratory infection symptoms whom advice or trea,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,0
rdls_ev-unicef_careseekingfebrilechildre.json,rdls_ev-unicef_careseekingfebrilechildre,Careseeking for febrile children - percentage of children (under age 5) with fever for whom advice or treatment was soug,exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_childmalnutritionjointcou.json,rdls_ev-unicef_childmalnutritionjointcou,Child Malnutrition: Joint Country Dataset,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,0
rdls_ev-unicef_coverageessentialhealthse.json,rdls_ev-unicef_coverageessentialhealthse,Coverage of essential health services,exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_heightage2sdstuntingmodel.json,rdls_ev-unicef_heightage2sdstuntingmodel,"Height-for-age <-2 SD (Stunting), Modeled Estimates",exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_heightage2sdstuntingsurve.json,rdls_ev-unicef_heightage2sdstuntingsurve,"Height-for-age <-2 SD (Stunting), Survey Estimates",exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_institutionaldeliveriespe.json,rdls_ev-unicef_institutionaldeliveriespe,Institutional deliveries - percentage of deliveries in a health facility,exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_outschoolrateadolescentsl.json,rdls_ev-unicef_outschoolrateadolescentsl,Out-of-school rate for adolescents of lower secondary school age (administrative data),exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_outschoolrateadolescentsl_867da057.json,rdls_ev-unicef_outschoolrateadolescentsl_867da057,Out-of-school rate for adolescents of lower secondary school age,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,0
rdls_ev-unicef_outschoolrateyouthupperse.json,rdls_ev-unicef_outschoolrateyouthupperse,Out-of-school rate for youth of upper secondary school age (administrative data),exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_prevalenceunderweightamon.json,rdls_ev-unicef_prevalenceunderweightamon,"Prevalence of underweight among adults, BMI < 18.5 (Crude estimate)",exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_socialinstitutionsgenderi.json,rdls_ev-unicef_socialinstitutionsgenderi,Social Institutions and Gender Index Categorical (SIGI),exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_socialinstitutionsgenderi_cb7072fd.json,rdls_ev-unicef_socialinstitutionsgenderi_cb7072fd,Social Institutions and Gender Index (SIGI),exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicef_weightage2sdunderweightsu.json,rdls_ev-unicef_weightage2sdunderweightsu,"Weight-for-age <-2 SD (Underweight), Survey Estimates",exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,0
rdls_ev-unicef_worldglobalexpandeddataba.json,rdls_ev-unicef_worldglobalexpandeddataba,World: Global Expanded Database on Severe Wasting,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,0
rdls_ev-unicef_youthliteracyrate1524year.json,rdls_ev-unicef_youthliteracyrate1524year,Youth literacy rate for 15-24 years,exposure|vulnerability,False,True,True,False,CC-BY-3.0,2,0
rdls_ev-unicefesaro_humanitariansituationresp.json,rdls_ev-unicefesaro_humanitariansituationresp,Eastern and Southern Africa Humanitarian Situation and Response,exposure|vulnerability,False,True,True,False,CC-BY-4.0,1,14
rdls_ev-ury_fao_prices.json,rdls_ev-ury_fao_prices,Uruguay - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-ury_fao_securitynutritionindicato.json,rdls_ev-ury_fao_securitynutritionindicato,Uruguay - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-ury_undp_indicators.json,rdls_ev-ury_undp_indicators,Uruguay - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-ury_unesco_educationindicators.json,rdls_ev-ury_unesco_educationindicators,Uruguay - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-ury_unhcr_highfrequencysurvey2021.json,rdls_ev-ury_unhcr_highfrequencysurvey2021,Uruguay - High Frequency Survey - 2021,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-ury_unhcr_highfrequencysurveyq1q220.json,rdls_ev-ury_unhcr_highfrequencysurveyq1q220,Uruguay - High Frequency Survey - Q1Q2 2021,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-ury_unhcr_highfrequencysurveyq32021.json,rdls_ev-ury_unhcr_highfrequencysurveyq32021,Uruguay - High Frequency Survey - Q3 2021,exposure|vulnerability,False,True,True,False,Other,2,1
rdls_ev-ury_who_indicators.json,rdls_ev-ury_who_indicators,Uruguay - Health Indicators,exposure|vulnerability,False,True,True,False,Other,36,1
rdls_ev-ury_who_indicators_c67b5d8b.json,rdls_ev-ury_who_indicators_c67b5d8b,Uruguay - Health Indicators,exposure|vulnerability,False,True,True,False,Other,34,1
rdls_ev-ury_worldbank_climatechange.json,rdls_ev-ury_worldbank_climatechange,Uruguay - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ury_worldbank_education.json,rdls_ev-ury_worldbank_education,Uruguay - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ury_worldbank_gender.json,rdls_ev-ury_worldbank_gender,Uruguay - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ury_worldbank_poverty.json,rdls_ev-ury_worldbank_poverty,Uruguay - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-ury_worldbank_socialprotectionlabor.json,rdls_ev-ury_worldbank_socialprotectionlabor,Uruguay - Social Protection and Labor,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-usa_fao_americaprices.json,rdls_ev-usa_fao_americaprices,United States of America - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-usa_fao_americasecuritynutritioni.json,rdls_ev-usa_fao_americasecuritynutritioni,United States of America - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-usa_undp_americaindicators.json,rdls_ev-usa_undp_americaindicators,United States of America - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-usa_unesco_americaeducationindicator.json,rdls_ev-usa_unesco_americaeducationindicator,United States of America - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-usa_who_americaindicators.json,rdls_ev-usa_who_americaindicators,United States of America - Health Indicators,exposure|vulnerability,False,True,True,False,Other,35,1
rdls_ev-usa_who_americaindicators_914e006e.json,rdls_ev-usa_who_americaindicators_914e006e,United States of America - Health Indicators,exposure|vulnerability,False,True,True,False,Other,37,1
rdls_ev-usa_worldbank_climatechange.json,rdls_ev-usa_worldbank_climatechange,United States - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-usa_worldbank_education.json,rdls_ev-usa_worldbank_education,United States - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-usa_worldbank_gender.json,rdls_ev-usa_worldbank_gender,United States - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-usa_worldbank_poverty.json,rdls_ev-usa_worldbank_poverty,United States - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uzb_fao_uzbekistanprices.json,rdls_ev-uzb_fao_uzbekistanprices,Uzbekistan - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-uzb_fao_uzbekistansecuritynutriti.json,rdls_ev-uzb_fao_uzbekistansecuritynutriti,Uzbekistan - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-uzb_hdxapi_hdxhapiuzbekistan.json,rdls_ev-uzb_hdxapi_hdxhapiuzbekistan,HDX HAPI Data for Uzbekistan,exposure|vulnerability,False,True,True,False,Other,9,1
rdls_ev-uzb_ophi_uzbekistanmultidimensiona.json,rdls_ev-uzb_ophi_uzbekistanmultidimensiona,Uzbekistan Multidimensional Poverty Index,exposure|vulnerability,False,True,True,False,CC0-1.0,1,1
rdls_ev-uzb_undp_uzbekistanindicators.json,rdls_ev-uzb_undp_uzbekistanindicators,Uzbekistan - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-uzb_unesco_uzbekistaneducationindica.json,rdls_ev-uzb_unesco_uzbekistaneducationindica,Uzbekistan - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-uzb_who_uzbekistanindicators.json,rdls_ev-uzb_who_uzbekistanindicators,Uzbekistan - Health Indicators,exposure|vulnerability,False,True,True,False,Other,36,1
rdls_ev-uzb_who_uzbekistanindicators_d0128589.json,rdls_ev-uzb_who_uzbekistanindicators_d0128589,Uzbekistan - Health Indicators,exposure|vulnerability,False,True,True,False,Other,35,1
rdls_ev-uzb_worldbank_uzbekistanclimatechange.json,rdls_ev-uzb_worldbank_uzbekistanclimatechange,Uzbekistan - Climate Change,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uzb_worldbank_uzbekistaneducation.json,rdls_ev-uzb_worldbank_uzbekistaneducation,Uzbekistan - Education,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uzb_worldbank_uzbekistangender.json,rdls_ev-uzb_worldbank_uzbekistangender,Uzbekistan - Gender,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uzb_worldbank_uzbekistanpoverty.json,rdls_ev-uzb_worldbank_uzbekistanpoverty,Uzbekistan - Poverty,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-uzb_worldbank_uzbekistansocialprotectio.json,rdls_ev-uzb_worldbank_uzbekistansocialprotectio,Uzbekistan - Social Protection and Labor,exposure|vulnerability,False,True,True,False,CC-BY-4.0,2,1
rdls_ev-vat_fao_holyseeprices.json,rdls_ev-vat_fao_holyseeprices,Holy See - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),1,1
rdls_ev-vat_unesco_holyseeeducationindicator.json,rdls_ev-vat_unesco_holyseeeducationindicator,Holy See - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-vct_fao_saintvincentgrenadinespri.json,rdls_ev-vct_fao_saintvincentgrenadinespri,Saint Vincent and the Grenadines - Food Prices,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_ev-vct_fao_saintvincentgrenadinessec.json,rdls_ev-vct_fao_saintvincentgrenadinessec,Saint Vincent and the Grenadines - Food Security and Nutrition Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-vct_undp_saintvincentgrenadinesind.json,rdls_ev-vct_undp_saintvincentgrenadinesind,Saint Vincent and the Grenadines - Human Development Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_ev-vct_unesco_saintvincentgrenadinesedu.json,rdls_ev-vct_unesco_saintvincentgrenadinesedu,Saint Vincent and the Grenadines - Education Indicators,exposure|vulnerability,False,True,True,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),9,1
rdls_ev-vct_who_saintvincentgrenadinesind.json,rdls_ev-vct_who_saintvincentgrenadinesind,Saint Vincent and the Grenadines - Health Indicators,exposure|vulnerability,False,True,True,False,Other,35,1
