dataset_id,output_id,filename,risk_data_type,spatial_scale,countries_count,license_raw,orgtoken,hazard_suffix,status,reason
2745982c-4ab1-427b-af5a-a36b3c074ef7,rdls_exp-hdx_world_bank_group_ecu_world_bank_private_sector_indicators_for_ecuador,rdls_exp-hdx_world_bank_group_ecu_world_bank_private_sector_indicators_for_ecuador.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
27460c0d-b27e-40bc-b684-899975388de4,rdls_hzd-hdx_united_nations_satel_vut_damage_assessment_in_luganville_and_south_east_s_windstorm,rdls_hzd-hdx_united_nations_satel_vut_damage_assessment_in_luganville_and_south_east_s_windstorm.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,windstorm,written,
274a0d2b-884e-4ac4-90f1-368bf3493c89,rdls_exp-hdx_crosscut_rwa_rwanda_settlement_catchment_areas,rdls_exp-hdx_crosscut_rwa_rwanda_settlement_catchment_areas.json,exposure,national,1,Public Domain / No restrictions (CC0),crosscut,,written,
274dfc34-0010-4845-91a9-fe93baeca4f4,rdls_exp-hdx_world_bank_group_ecu_world_bank_infrastructure_indicators_for_ecuador,rdls_exp-hdx_world_bank_group_ecu_world_bank_infrastructure_indicators_for_ecuador.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
274fa446-cc6b-4ccb-9b7c-793cc9c4cbb7,rdls_exp-hdx_kontur_myt_kontur_population_mayotte,rdls_exp-hdx_kontur_myt_kontur_population_mayotte.json,exposure,national,1,Creative Commons Attribution International (CC BY),kontur,,written,
2753cfd5-95cb-4890-8ec2-a0a67b24055c,rdls_vln-hdx_world_bank_group_nor_world_bank_education_indicators_for_norway,rdls_vln-hdx_world_bank_group_nor_world_bank_education_indicators_for_norway.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
27589642-d285-49be-b70a-68f5e3b5e250,rdls_hzd-hdx_united_nations_satel_syr_damage_assessment_in_the_northern_part_of_jableh_multihazard,rdls_hzd-hdx_united_nations_satel_syr_damage_assessment_in_the_northern_part_of_jableh_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
275d9b30-be48-4c45-a1e9-a798ac89a6e2,rdls_vln-hdx_worldpop_cuw_worldpop_age_and_gender_structures_for_curacao,rdls_vln-hdx_worldpop_cuw_worldpop_age_and_gender_structures_for_curacao.json,exposure;vulnerability,national,1,Other,worldpop,,written,
276015c4-af90-427b-bd06-7c40653e505f,rdls_vln-hdx_united_nations_human_uzb_unhabitat_uz_indicators,rdls_vln-hdx_united_nations_human_uzb_unhabitat_uz_indicators.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),united_nations_human,,written,
2762e363-1c42-4067-85f4-49561864b40f,rdls_exp-hdx_who_s_on_first_rwa_whosonfirst_data_admin_rwa,rdls_exp-hdx_who_s_on_first_rwa_whosonfirst_data_admin_rwa.json,exposure,national,1,Creative Commons Attribution International (CC BY),who_s_on_first,,written,
2762fe6f-1680-41b6-aad6-e6d50dffc492,rdls_exp-hdx_worldpop_irl_worldpop_population_counts_2015_2030_irl,rdls_exp-hdx_worldpop_irl_worldpop_population_counts_2015_2030_irl.json,exposure,national,1,Other,worldpop,,written,
27672c01-5e37-42bd-b96f-5bb6fdeb65ce,rdls_vln-hdx_unicef_data_and_anal_unicef_mnch_uhc_rmnch,rdls_vln-hdx_unicef_data_and_anal_unicef_mnch_uhc_rmnch.json,exposure;vulnerability,global,0,CC BY 3.0 IGO,unicef_data_and_anal,,written,
276e608f-058b-46ec-a942-a8dadcd7a0f6,rdls_vln-hdx_unesco_myt_unesco_data_for_mayotte,rdls_vln-hdx_unesco_myt_unesco_data_for_mayotte.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unesco,,written,
2777cf9a-bf7b-416a-ae0b-698d868de32d,rdls_exp-hdx_worldpop_stp_worldpop_births_for_sao_tome_and_principe,rdls_exp-hdx_worldpop_stp_worldpop_births_for_sao_tome_and_principe.json,exposure,national,1,Other,worldpop,,written,
279cf561-64db-4bef-a9dd-077af3c5651a,rdls_vln-hdx_hdx_humanitarian_api_zaf_hdx_hapi_zaf,rdls_vln-hdx_hdx_humanitarian_api_zaf_hdx_hapi_zaf.json,exposure;vulnerability,national,1,Other,hdx_humanitarian_api,,written,
279f78ea-09d1-4f66-8529-b983caa1281d,rdls_exp-hdx_heigit_heidelberg_in_tun_tunisia_accessibility_indicators,rdls_exp-hdx_heigit_heidelberg_in_tun_tunisia_accessibility_indicators.json,exposure,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),heigit_heidelberg_in,,written,
27a1b131-751e-454f-9adb-c105e20a7d52,rdls_hzd-hdx_copernicus_idn_idn_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_idn_idn_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
27a2c58e-eccc-4d7c-8782-7b7fd2272240,rdls_exp-hdx_international_organi_ssd_south_sudan_displacement_multi_sectoral_village,rdls_exp-hdx_international_organi_ssd_south_sudan_displacement_multi_sectoral_village.json,exposure,national,1,Other,international_organi,,written,
27a39fa8-ea61-4782-b15f-ca2092a481a6,rdls_exp-hdx_united_nations_satel_vut_damage_assessment_in_malo_island_sanma_province_windstorm,rdls_exp-hdx_united_nations_satel_vut_damage_assessment_in_malo_island_sanma_province_windstorm.json,exposure;hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,windstorm,written,
27a8133c-ec23-47d7-9386-778d4e2e4ad0,rdls_exp-hdx_worldpop_dma_worldpop_births_for_dominica,rdls_exp-hdx_worldpop_dma_worldpop_births_for_dominica.json,exposure,national,1,Other,worldpop,,written,
27af8877-77b1-45b5-ab24-fe801b4a5c48,rdls_vln-hdx_united_nations_human_dom_unhabitat_do_indicators,rdls_vln-hdx_united_nations_human_dom_unhabitat_do_indicators.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),united_nations_human,,written,
27b19a0f-ee16-4ba0-8504-c974c65499f8,rdls_lss-hdx_violence_impacts_ear_nor_nor_views_conflict_forecasts,rdls_lss-hdx_violence_impacts_ear_nor_nor_views_conflict_forecasts.json,exposure;loss,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),violence_impacts_ear,,written,
27b49697-58e8-4f73-82aa-551a8534371d,rdls_vln-hdx_the_dhs_program_gab_dhs_data_for_gabon,rdls_vln-hdx_the_dhs_program_gab_dhs_data_for_gabon.json,exposure;vulnerability,national,1,Other,the_dhs_program,,written,
27bd4937-91ab-4bce-b50a-32b102551bc3,rdls_vln-hdx_worldpop_vir_worldpop_age_and_gender_structures_for_united_st,rdls_vln-hdx_worldpop_vir_worldpop_age_and_gender_structures_for_united_st.json,exposure;vulnerability,national,1,Other,worldpop,,written,
27c370ab-6e3f-4946-995a-1d3f75a9c6bc,rdls_hzd-hdx_united_nations_satel_phl_damage_assessment_in_talibon_municipality_bohol_windstorm,rdls_hzd-hdx_united_nations_satel_phl_damage_assessment_in_talibon_municipality_bohol_windstorm.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,windstorm,written,
27c4667a-09db-4128-a89c-49dc4870a5e8,rdls_vln-hdx_unesco_swz_unesco_data_for_eswatini,rdls_vln-hdx_unesco_swz_unesco_data_for_eswatini.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unesco,,written,
27c5f824-b690-41ca-9b03-9905e47edf67,rdls_exp-hdx_data_for_children_co_zaf_south_africa_motorised_travel_time_in_seconds_to,rdls_exp-hdx_data_for_children_co_zaf_south_africa_motorised_travel_time_in_seconds_to.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
27d36780-93fc-4579-93ce-af30f27b2a05,rdls_exp-hdx_world_bank_group_lbn_world_bank_infrastructure_indicators_for_lebanon,rdls_exp-hdx_world_bank_group_lbn_world_bank_infrastructure_indicators_for_lebanon.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
27d846b5-423b-4e43-b03e-c7a9fab10c89,rdls_exp-hdx_data_for_children_co_rwa_rwanda_walking_travel_time_to_nearest_level_iv_h,rdls_exp-hdx_data_for_children_co_rwa_rwanda_walking_travel_time_to_nearest_level_iv_h.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
27db004a-4f10-4046-a561-c0b0aea98ef0,rdls_exp-hdx_ocha_central_african_caf_central_african_republic_settlements,rdls_exp-hdx_ocha_central_african_caf_central_african_republic_settlements.json,exposure,national,1,Other,ocha_central_african,,written,
27df5623-70ea-4557-91b8-79ea2187013e,rdls_exp-hdx_copernicus_vut_vut_ghsl,rdls_exp-hdx_copernicus_vut_vut_ghsl.json,exposure,national,1,Creative Commons Attribution International (CC BY),copernicus,,written,
27e543c0-ef34-45f6-81e1-fbbb25e9f59f,rdls_exp-hdx_internal_displacemen_ven_idmc_event_data_for_ven_flood,rdls_exp-hdx_internal_displacemen_ven_idmc_event_data_for_ven_flood.json,exposure;hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,flood,written,
27e6a651-855c-46ce-ab6c-a86e3d165483,rdls_exp-hdx_portwatch_gib_gibraltar_daily_port_activity_data_and_shipment,rdls_exp-hdx_portwatch_gib_gibraltar_daily_port_activity_data_and_shipment.json,exposure,national,1,Other,portwatch,,written,
27ef9566-2db5-4017-b880-74bcdc0dbaba,rdls_hzd-hdx_united_nations_satel_afg_damage_analysis_by_settlement_and_surface_displa_multihazard,rdls_hzd-hdx_united_nations_satel_afg_damage_analysis_by_settlement_and_surface_displa_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
27f216d0-62c8-4b75-89fe-b4daeb8b5089,rdls_exp-hdx_internal_displacemen_sdn_idmc_event_data_for_sdn_flood,rdls_exp-hdx_internal_displacemen_sdn_idmc_event_data_for_sdn_flood.json,exposure;hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,flood,written,
27f660c7-8237-42d5-832a-87d2355ad14c,rdls_exp-hdx_worldpop_dza_worldpop_population_counts_2015_2030_dza,rdls_exp-hdx_worldpop_dza_worldpop_population_counts_2015_2030_dza.json,exposure,national,1,Other,worldpop,,written,
27f8bbee-0b82-4ec7-9159-08565217169d,rdls_vln-hdx_food_and_agriculture_esp_faostat_food_prices_for_spain,rdls_vln-hdx_food_and_agriculture_esp_faostat_food_prices_for_spain.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
27ff04c9-a565-4107-abd6-d7b81bbdbc39,rdls_vln-hdx_food_and_agriculture_afg_faostat_food_prices_for_afghanistan,rdls_vln-hdx_food_and_agriculture_afg_faostat_food_prices_for_afghanistan.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
2802bb1c-de86-46f2-97e9-20cb363544ca,rdls_exp-hdx_heigit_heidelberg_in_irl_ireland_accessibility_indicators,rdls_exp-hdx_heigit_heidelberg_in_irl_ireland_accessibility_indicators.json,exposure,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),heigit_heidelberg_in,,written,
280623c2-b56a-4946-8d11-d4d251fe7967,rdls_hzd-hdx_ocha_philippines_phl_philippines_humanitarian_profile_windstorm,rdls_hzd-hdx_ocha_philippines_phl_philippines_humanitarian_profile_windstorm.json,hazard,national,1,Other,ocha_philippines,windstorm,written,
280b11bd-d097-48e0-9c89-fdd09fb09dd0,rdls_exp-hdx_ocha_lebanon_lbn_lebanon_settlements_villages_towns_cities,rdls_exp-hdx_ocha_lebanon_lbn_lebanon_settlements_villages_towns_cities.json,exposure,national,1,Other,ocha_lebanon,,written,
280f8a65-3717-416b-8678-79e11562ff73,rdls_exp-hdx_world_bank_group_ltu_world_bank_environment_indicators_for_lithuania,rdls_exp-hdx_world_bank_group_ltu_world_bank_environment_indicators_for_lithuania.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28174876-df4e-4ea2-a36e-e4980c3970d3,rdls_hzd-hdx_united_nations_satel_rwa_landslides_mudslides_over_kibingo_congonil_kagan_multihazard,rdls_hzd-hdx_united_nations_satel_rwa_landslides_mudslides_over_kibingo_congonil_kagan_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
2818af2f-24b4-49e0-aa6e-c8323dd4703e,rdls_vln-hdx_world_bank_group_rou_world_bank_education_indicators_for_romania,rdls_vln-hdx_world_bank_group_rou_world_bank_education_indicators_for_romania.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
2818cac7-57d8-4137-85ec-91e6440af1c6,rdls_exp-hdx_worldpop_som_worldpop_age_and_gender_structures_2015_2030_som,rdls_exp-hdx_worldpop_som_worldpop_age_and_gender_structures_2015_2030_som.json,exposure,national,1,Other,worldpop,,written,
281c114e-011b-476f-9da5-63a1a47b6d5f,rdls_hzd-hdx_copernicus_mng_mng_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_mng_mng_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
28227d37-c024-4216-a352-cceb40fdaa27,rdls_exp-hdx_world_health_organiz_myt_who_data_for_myt,rdls_exp-hdx_world_health_organiz_myt_who_data_for_myt.json,exposure,national,1,Other,world_health_organiz,,written,
2826c3fc-1f30-4742-aad5-7053f8c6535e,rdls_vln-hdx_world_bank_group_mli_world_bank_gender_indicators_for_mali,rdls_vln-hdx_world_bank_group_mli_world_bank_gender_indicators_for_mali.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28272ec7-39ca-46e0-ae96-517964d5cb4e,rdls_exp-hdx_united_nations_offic_moz_gar15_global_exposure_dataset_for_mozambique,rdls_exp-hdx_united_nations_offic_moz_gar15_global_exposure_dataset_for_mozambique.json,exposure,national,1,Other,united_nations_offic,,written,
2835abfa-ffa5-4910-94e0-0d5197a949a4,rdls_hzd-hdx_united_nations_satel_mdg_water_extents_in_betroka_district_anosy_region_m_multihazard,rdls_hzd-hdx_united_nations_satel_mdg_water_extents_in_betroka_district_anosy_region_m_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
283aef68-1fa9-4fc2-b1a7-21771914a75a,rdls_exp-hdx_world_bank_group_bel_world_bank_environment_indicators_for_belgium,rdls_exp-hdx_world_bank_group_bel_world_bank_environment_indicators_for_belgium.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28411583-4a25-4391-b9b0-8fe19282b0c5,rdls_hzd-hdx_copernicus_irl_irl_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_irl_irl_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
28456c19-8a7b-4b2d-bcf1-c4342402887a,rdls_exp-hdx_global_healthsites_m_cog_east_congo_healthsites,rdls_exp-hdx_global_healthsites_m_cog_east_congo_healthsites.json,exposure,national,1,Open Database License (ODC-ODbL),global_healthsites_m,,written,
285816bb-ce4a-4c37-9439-0ca703fca6f5,rdls_exp-hdx_data_for_children_co_gab_gabon_walking_travel_time_to_nearest_level_iv_he,rdls_exp-hdx_data_for_children_co_gab_gabon_walking_travel_time_to_nearest_level_iv_he.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
285965a6-1f07-4523-9c51-0972049d625d,rdls_exp-hdx_worldpop_bmu_worldpop_age_and_gender_structures_2015_2030_bmu,rdls_exp-hdx_worldpop_bmu_worldpop_age_and_gender_structures_2015_2030_bmu.json,exposure,national,1,Other,worldpop,,written,
285ed3ff-278e-4a8a-8f47-cb9641d82b38,rdls_hzd-hdx_wfp_advanced_disaste_arg_argentina_earthquake_eq_us6000legn_multihazard,rdls_hzd-hdx_wfp_advanced_disaste_arg_argentina_earthquake_eq_us6000legn_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),wfp_advanced_disaste,multihazard,written,
285f11e8-2843-4979-ad40-580881f98f1d,rdls_vln-hdx_unhcr_the_un_refugee_ecu_unhcr_ecu_2021_hfs_q4_v2_1,rdls_vln-hdx_unhcr_the_un_refugee_ecu_unhcr_ecu_2021_hfs_q4_v2_1.json,exposure;vulnerability,national,1,Other,unhcr_the_un_refugee,,written,
28605cb4-9f34-4e78-b449-808bc757845a,rdls_lss-hdx_centre_for_research_zaf_emdat_country_profiles_zaf,rdls_lss-hdx_centre_for_research_zaf_emdat_country_profiles_zaf.json,hazard;loss,national,1,Other,centre_for_research,,written,
2863b058-c5a1-45fa-9a6d-888726853065,rdls_vln-hdx_world_health_organiz_kir_who_data_for_kiribati,rdls_vln-hdx_world_health_organiz_kir_who_data_for_kiribati.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
287ad101-68b0-4434-84be-ca1733d2ab25,rdls_exp-hdx_internal_displacemen_wsm_idmc_event_data_for_wsm,rdls_exp-hdx_internal_displacemen_wsm_idmc_event_data_for_wsm.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,,written,
287af09d-7ffd-44c8-8602-f96d6e8375f0,rdls_exp-hdx_united_nations_satel_tha_water_extents_from_1_aug_2024_to_22_october_2024_flood,rdls_exp-hdx_united_nations_satel_tha_water_extents_from_1_aug_2024_to_22_october_2024_flood.json,exposure;hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
287afd2f-a5ba-4fc3-8498-d0dbd9dd9588,rdls_lss-hdx_the_philippine_space_phl_philippines_flood_20230831_multihazard,rdls_lss-hdx_the_philippine_space_phl_philippines_flood_20230831_multihazard.json,exposure;hazard;loss,national,1,Creative Commons Attribution International (CC BY),the_philippine_space,multihazard,written,
287cdccf-d501-41e8-bf9b-b88dfffad1f1,rdls_vln-hdx_unesco_ala_unesco_data_for_aland_islands,rdls_vln-hdx_unesco_ala_unesco_data_for_aland_islands.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unesco,,written,
2883eec0-e749-4277-b19a-a7b6e39434ae,rdls_hzd-hdx_hdx_twn_twn_ibtracs_tropical_storm_tracks_windstorm,rdls_hzd-hdx_hdx_twn_twn_ibtracs_tropical_storm_tracks_windstorm.json,hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),hdx,windstorm,written,
2886641b-7b64-4aaf-840b-cc978ae98f6b,rdls_hzd-hdx_united_nations_satel_mmr_damage_in_the_unesco_tentative_list_site_ancient_multihazard,rdls_hzd-hdx_united_nations_satel_mmr_damage_in_the_unesco_tentative_list_site_ancient_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
2888191d-0980-4f23-ac87-6384f5ec0f02,rdls_exp-hdx_worldpop_pri_worldpop_population_counts_for_puerto_rico,rdls_exp-hdx_worldpop_pri_worldpop_population_counts_for_puerto_rico.json,exposure,national,1,Other,worldpop,,written,
2891b4d9-4b6f-4932-a1c1-05500b5cda95,rdls_vln-hdx_food_and_agriculture_lka_faostat_food_security_indicators_for_sri_lanka,rdls_vln-hdx_food_and_agriculture_lka_faostat_food_security_indicators_for_sri_lanka.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
28933c60-31e0-45ec-8629-3d055cdd389f,rdls_vln-hdx_worldpop_uzb_worldpop_age_and_gender_structures_for_uzbekista,rdls_vln-hdx_worldpop_uzb_worldpop_age_and_gender_structures_for_uzbekista.json,exposure;vulnerability,national,1,Other,worldpop,,written,
289a451a-8d6a-4211-bfbd-5f7f6afb2897,rdls_hzd-hdx_international_organi_moz_mozambique_displacement_data_baseline_assessment_multihazard,rdls_hzd-hdx_international_organi_moz_mozambique_displacement_data_baseline_assessment_multihazard.json,hazard,national,1,Other,international_organi,multihazard,written,
289b1da7-45ae-4622-aa76-76dc034e1b4a,rdls_exp-hdx_worldpop_mys_worldpop_population_counts_2015_2030_mys,rdls_exp-hdx_worldpop_mys_worldpop_population_counts_2015_2030_mys.json,exposure,national,1,Other,worldpop,,written,
28a02224-28ff-4395-9b72-60570aaf366b,rdls_vln-hdx_unesco_syr_unesco_data_for_syrian_arab_republic,rdls_vln-hdx_unesco_syr_unesco_data_for_syrian_arab_republic.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unesco,,written,
28a9acc5-0fd8-44fd-9f98-708d43ba0538,rdls_exp-hdx_data_for_children_co_mdg_madagascar_walking_travel_time_to_nearest_level,rdls_exp-hdx_data_for_children_co_mdg_madagascar_walking_travel_time_to_nearest_level.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
28b1e59a-980c-47eb-bb5b-807c53f9d3fb,rdls_exp-hdx_world_bank_group_idn_world_bank_urban_development_indicators_for_indo,rdls_exp-hdx_world_bank_group_idn_world_bank_urban_development_indicators_for_indo.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28b39d2f-c4a4-44c9-8794-5367618abe84,rdls_exp-hdx_world_bank_group_grc_world_bank_private_sector_indicators_for_greece,rdls_exp-hdx_world_bank_group_grc_world_bank_private_sector_indicators_for_greece.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28b465d0-0727-43fd-b57a-339c6d9fca41,rdls_exp-hdx_unhcr_the_un_refugee_omn_unhcr_population_data_for_omn,rdls_exp-hdx_unhcr_the_un_refugee_omn_unhcr_population_data_for_omn.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unhcr_the_un_refugee,,written,
28b8a81e-6937-4e57-9672-b17ebb1c7e17,rdls_exp-hdx_internal_displacemen_hti_idmc_event_data_for_hti_windstorm,rdls_exp-hdx_internal_displacemen_hti_idmc_event_data_for_hti_windstorm.json,exposure;hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,windstorm,written,
28c06f6f-6431-41ed-94e5-6059b2e11236,rdls_hzd-hdx_united_nations_satel_ken_cumulative_satellite_detected_waters_and_impact_flood,rdls_hzd-hdx_united_nations_satel_ken_cumulative_satellite_detected_waters_and_impact_flood.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
28deb299-58eb-4d26-a388-d69d0280dd61,rdls_hzd-hdx_united_nations_satel_moz_water_extents_over_sofala_tete_and_zambezia_prov_multihazard,rdls_hzd-hdx_united_nations_satel_moz_water_extents_over_sofala_tete_and_zambezia_prov_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
28e41281-ea8e-4cc3-8083-6b6d6a4fe173,rdls_lss-hdx_violence_impacts_ear_brb_brb_views_conflict_forecasts,rdls_lss-hdx_violence_impacts_ear_brb_brb_views_conflict_forecasts.json,exposure;loss,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),violence_impacts_ear,,written,
28f04a05-450e-49c9-992d-81580cba2823,rdls_vln-hdx_unhcr_the_un_refugee_pan_unhcr_pan_pm_2020_v2_1,rdls_vln-hdx_unhcr_the_un_refugee_pan_unhcr_pan_pm_2020_v2_1.json,exposure;vulnerability,national,1,Other,unhcr_the_un_refugee,,written,
28f51f1e-a123-4f21-9e82-1daaaac31687,rdls_vln-hdx_world_bank_group_mco_world_bank_poverty_indicators_for_monaco,rdls_vln-hdx_world_bank_group_mco_world_bank_poverty_indicators_for_monaco.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
28fe5efe-8832-4140-a1f8-8cfc80d537a5,rdls_hzd-hdx_copernicus_cpv_cpv_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_cpv_cpv_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
28fec133-4ec9-4b05-94eb-0ef5df553bee,rdls_exp-hdx_ourairports_ury_ourairports_ury,rdls_exp-hdx_ourairports_ury_ourairports_ury.json,exposure,national,1,Public Domain,ourairports,,written,
2909a6ea-ca60-4595-86cd-d5132f2cc874,rdls_vln-hdx_world_bank_group_sen_world_bank_combined_indicators_for_senegal,rdls_vln-hdx_world_bank_group_sen_world_bank_combined_indicators_for_senegal.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
2910ac50-7d28-44f3-8f1b-5e870b0bbd27,rdls_exp-hdx_unhcr_the_un_refugee_bgd_unhcr_bgd_2020_wash_anon_data_v2_1,rdls_exp-hdx_unhcr_the_un_refugee_bgd_unhcr_bgd_2020_wash_anon_data_v2_1.json,exposure,national,1,Other,unhcr_the_un_refugee,,written,
2913e76a-5913-42e6-b045-40044e04b816,rdls_exp-hdx_internal_displacemen_niu_idmc_event_data_for_niu,rdls_exp-hdx_internal_displacemen_niu_idmc_event_data_for_niu.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,,written,
2922d512-8b9f-4b37-ac4b-cbbc47105428,rdls_exp-hdx_unhcr_the_un_refugee_ssd_unhcr_population_data_for_ssd,rdls_exp-hdx_unhcr_the_un_refugee_ssd_unhcr_population_data_for_ssd.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unhcr_the_un_refugee,,written,
29260408-56b2-4ce1-a676-2550d7958bc3,rdls_exp-hdx_world_bank_group_sle_world_bank_climate_change_indicators_for_sierra,rdls_exp-hdx_world_bank_group_sle_world_bank_climate_change_indicators_for_sierra.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
29268f96-401d-4292-815b-42f2f96a40a7,rdls_hzd-hdx_ocha_mozambique_moz_mozambique_drought_multihazard,rdls_hzd-hdx_ocha_mozambique_moz_mozambique_drought_multihazard.json,hazard,national,1,Creative Commons Attribution International (CC BY),ocha_mozambique,multihazard,written,
292cc362-edac-4f7a-8598-1fd062d86ef0,rdls_exp-hdx_ai_and_data_for_good_mdv_maldives_high_resolution_population_density_maps,rdls_exp-hdx_ai_and_data_for_good_mdv_maldives_high_resolution_population_density_maps.json,exposure,national,1,Creative Commons Attribution International (CC BY),ai_and_data_for_good,,written,
292cfdfb-7560-46a9-a442-27e7eaaf974e,rdls_vln-hdx_food_and_agriculture_pry_faostat_food_security_indicators_for_paraguay,rdls_vln-hdx_food_and_agriculture_pry_faostat_food_security_indicators_for_paraguay.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
29376d02-7d29-477a-a1f8-66024290ae24,rdls_vln-hdx_world_bank_group_svn_world_bank_social_protection_and_labor_indicator,rdls_vln-hdx_world_bank_group_svn_world_bank_social_protection_and_labor_indicator.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
293f6e35-4ff0-44e0-a77b-703344173a65,rdls_exp-hdx_united_nations_satel_pse_geodata_of_damage_assessment_in_beit_hanun_gaza,rdls_exp-hdx_united_nations_satel_pse_geodata_of_damage_assessment_in_beit_hanun_gaza.json,exposure,national,1,Other,united_nations_satel,,written,
