dataset_id,name,title,organization,dataset_source,license_title,reasons,tags,n_resources,file
3883240c-1427-4a3f-9c75-25ceea92ff69,svalbard-and-jan-mayen-islands-planet-road-surface-data,"Svalbard and Jan Mayen Islands: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3883240c-1427-4a3f-9c75-25ceea92ff69__svalbard-and-jan-mayen-islands-planet-road-surface-data.json
389647f2-0e5e-4473-a9eb-e73be14fbbf6,hotosm_cmr_points_of_interest,Cameroon Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/389647f2-0e5e-4473-a9eb-e73be14fbbf6__hotosm-cmr-points-of-interest.json
38b99be2-5046-4053-8150-8ea01abdf316,hotosm_rwa_airports,Rwanda Airports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,aviation;facilities-infrastructure;geodata,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38b99be2-5046-4053-8150-8ea01abdf316__hotosm-rwa-airports.json
38bb5399-caa4-4c63-a12c-0eafa6a7e86f,sri-lanka-road-surface-data,Sri Lanka: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38bb5399-caa4-4c63-a12c-0eafa6a7e86f__sri-lanka-road-surface-data.json
38c006c0-5077-4b66-8918-1fcb64fba406,hotosm_tha_railways,Thailand Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38c006c0-5077-4b66-8918-1fcb64fba406__hotosm-tha-railways.json
38cc86f1-ba01-45be-bd4b-94af281d8520,hotosm_jor_financial_services,Jordan Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38cc86f1-ba01-45be-bd4b-94af281d8520__hotosm-jor-financial-services.json
38ec0501-8f05-4382-8b30-a0d4321cbecc,hotosm_lka_education_facilities,Sri Lanka Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38ec0501-8f05-4382-8b30-a0d4321cbecc__hotosm-lka-education-facilities.json
38fdae08-2826-47d8-86f8-c2c73c3bf0cf,estonia-healthsites,Estonia Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/38fdae08-2826-47d8-86f8-c2c73c3bf0cf__estonia-healthsites.json
391344c8-3de1-48d6-8f7e-ac3a1d5c3c2a,hotosm_mdv_financial_services,Maldives Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/391344c8-3de1-48d6-8f7e-ac3a1d5c3c2a__hotosm-mdv-financial-services.json
393137df-d8c1-466e-a64e-f94879fa0e5f,hotosm_lca_waterways,Saint Lucia Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/393137df-d8c1-466e-a64e-f94879fa0e5f__hotosm-lca-waterways.json
393911dc-d20d-43f8-ab5e-44b9abf714a6,hotosm_cze_railways,Czech Republic Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/393911dc-d20d-43f8-ab5e-44b9abf714a6__hotosm-cze-railways.json
39683f40-2741-4779-9137-d17e100f079d,geoboundaries-admin-boundaries-for-botswana,Botswana - Subnational Administrative Boundaries,geoBoundaries,"OpenStreetMap, WambacherRCMRDgeoBoundaries, RCMRD",Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;gazetteer;geodata,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/39683f40-2741-4779-9137-d17e100f079d__geoboundaries-admin-boundaries-for-botswana.json
396ccfb5-83ac-4361-ba55-7846432fff48,hotosm_vut_buildings,Vanuatu Buildings (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata,4,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/396ccfb5-83ac-4361-ba55-7846432fff48__hotosm-vut-buildings.json
397067b5-bc93-42bd-8f80-19c21079fed0,hotosm_lbr_education_facilities,Liberia Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/397067b5-bc93-42bd-8f80-19c21079fed0__hotosm-lbr-education-facilities.json
39877133-028e-4ebd-a8ce-2822ff79a31b,kontur-boundaries-andorra,Andorra: Administrative Division with Aggregated Population,Kontur,Kontur,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;baseline population;geodata,3,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/39877133-028e-4ebd-a8ce-2822ff79a31b__kontur-boundaries-andorra.json
398dd839-9c52-485c-a542-5af864f9e009,hotosm_ben_railways,Benin Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/398dd839-9c52-485c-a542-5af864f9e009__hotosm-ben-railways.json
398f2f28-fd35-4c54-80ef-c38b3cafaeaa,kontur-boundaries-martinique,Martinique: Administrative Division with Aggregated Population,Kontur,Kontur,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;baseline population;geodata,3,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/398f2f28-fd35-4c54-80ef-c38b3cafaeaa__kontur-boundaries-martinique.json
39bd583c-b41d-44d3-a29e-33eb49b70f57,hotosm_uga_health_facilities,Uganda Health Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;health;health facilities,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/39bd583c-b41d-44d3-a29e-33eb49b70f57__hotosm-uga-health-facilities.json
39eb7db3-29e7-46c3-ba55-d8bab0155c02,hotosm_isr_financial_services,Israel Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/39eb7db3-29e7-46c3-ba55-d8bab0155c02__hotosm-isr-financial-services.json
3a14cf23-6ef7-4f9b-966b-4633ecd91f92,hotosm-puerto-rico-schools,HOTOSM Puerto Rico Schools,OCHA Latin America and the Caribbean (ROLAC),OCHA ROLAC,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,education;education facilities-schools;geodata,1,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3a14cf23-6ef7-4f9b-966b-4633ecd91f92__hotosm-puerto-rico-schools.json
3a2024ab-d0c6-40ca-ba95-494a9e2469f8,hotosm_mli_railways,Mali Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3a2024ab-d0c6-40ca-ba95-494a9e2469f8__hotosm-mli-railways.json
3a45bb0e-d24a-4a22-b5f8-71aba7da65ad,hotosm_abw_education_facilities,Aruba Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3a45bb0e-d24a-4a22-b5f8-71aba7da65ad__hotosm-abw-education-facilities.json
3a73275c-18ad-4cf6-b5bb-24a8928ea567,hotosm_uga_financial_services,Uganda Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3a73275c-18ad-4cf6-b5bb-24a8928ea567__hotosm-uga-financial-services.json
3a8c9c7f-c6a1-4727-b750-31eea0f67a0b,hotosm_lva_waterways,Latvia Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3a8c9c7f-c6a1-4727-b750-31eea0f67a0b__hotosm-lva-waterways.json
3ab31e74-23b7-4ca0-9a16-4826d26b097d,hotosm_hnd_sea_ports,Honduras Sea Ports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;ports,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3ab31e74-23b7-4ca0-9a16-4826d26b097d__hotosm-hnd-sea-ports.json
3ac4708c-6e8a-4bb2-86f0-1fc3add27d49,hotosm_cri_waterways,Costa Rica Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3ac4708c-6e8a-4bb2-86f0-1fc3add27d49__hotosm-cri-waterways.json
3ad64b12-77c5-4e02-a968-06b111474915,afghanistan-planet-road-surface-data,"Afghanistan: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3ad64b12-77c5-4e02-a968-06b111474915__afghanistan-planet-road-surface-data.json
3b1887df-697e-4f15-9de8-361199ebad70,republic-of-korea-planet-road-surface-data,"Republic of Korea: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b1887df-697e-4f15-9de8-361199ebad70__republic-of-korea-planet-road-surface-data.json
3b1a56ea-3241-4b01-97c7-0859a5bbd03a,hotosm_twn_railways,Taiwan Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b1a56ea-3241-4b01-97c7-0859a5bbd03a__hotosm-twn-railways.json
3b2594d2-5d11-4ff7-b621-78cd70a999f9,hotosm_tun_populated_places,Tunisia Populated Places (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;populated places-settlements,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b2594d2-5d11-4ff7-b621-78cd70a999f9__hotosm-tun-populated-places.json
3b3e8e8b-b940-4010-a879-c282a77c443f,hotosm_lka_sea_ports,Sri Lanka Sea Ports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;ports,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b3e8e8b-b940-4010-a879-c282a77c443f__hotosm-lka-sea-ports.json
3b6163f8-e86b-4b92-9089-92474e2010fa,hotosm_ner_points_of_interest,Niger Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b6163f8-e86b-4b92-9089-92474e2010fa__hotosm-ner-points-of-interest.json
3b627077-02e4-450f-b69a-71b4f2348664,morocco-road-surface-data,Morocco: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b627077-02e4-450f-b69a-71b4f2348664__morocco-road-surface-data.json
3b66cb09-71e2-47ad-ab72-5f12e84c0201,kontur-boundaries-iran-islamic-republic-of,Iran (Islamic Republic Of): Administrative Division with Aggregated Population,Kontur,Kontur,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;baseline population;geodata,3,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b66cb09-71e2-47ad-ab72-5f12e84c0201__kontur-boundaries-iran-islamic-republic-of.json
3b825592-079d-4612-914a-35552cd2bb4f,hotosm_tca_education_facilities,Turks and Caicos Islands Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b825592-079d-4612-914a-35552cd2bb4f__hotosm-tca-education-facilities.json
3b9ecaf7-cd5e-453e-94a4-2a14fc9c0525,hotosm_niu_populated_places,Niue Populated Places (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;populated places-settlements,9,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3b9ecaf7-cd5e-453e-94a4-2a14fc9c0525__hotosm-niu-populated-places.json
3bb09722-9eb8-4693-81ba-22c9d2b96c76,hotosm_ukr_sea_ports,Ukraine Sea Ports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;ports,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bb09722-9eb8-4693-81ba-22c9d2b96c76__hotosm-ukr-sea-ports.json
3bb5d0bb-699b-401a-85c1-01a6dee75b37,peru-planet-road-surface-data,"Peru: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bb5d0bb-699b-401a-85c1-01a6dee75b37__peru-planet-road-surface-data.json
3bb79ee8-eaf6-4a0e-8df4-f27a170c44e7,hotosm_are_financial_services,United Arab Emirates Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bb79ee8-eaf6-4a0e-8df4-f27a170c44e7__hotosm-are-financial-services.json
3bb8dc76-2f3c-4ee0-b74e-334ed4286751,hotosm_kaz_financial_services,Kazakhstan Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bb8dc76-2f3c-4ee0-b74e-334ed4286751__hotosm-kaz-financial-services.json
3bc21a65-bfba-444e-81f6-5a1a2045ca73,hotosm_bhs_waterways,Bahamas Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bc21a65-bfba-444e-81f6-5a1a2045ca73__hotosm-bhs-waterways.json
3bc9cec1-fc5f-46dd-a057-6e8e2a607f0c,hotosm_ury_railways,Uruguay Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bc9cec1-fc5f-46dd-a057-6e8e2a607f0c__hotosm-ury-railways.json
3bcda114-7c54-40a8-b457-ff84e2c1288c,hotosm_pri_financial_services,Puerto Rico Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bcda114-7c54-40a8-b457-ff84e2c1288c__hotosm-pri-financial-services.json
3bdccdf0-1e49-4174-a67c-d7d4104be92a,north-macedonia-road-surface-data,North Macedonia: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bdccdf0-1e49-4174-a67c-d7d4104be92a__north-macedonia-road-surface-data.json
3be025ab-0d92-4271-91c9-c928667e8554,hotosm_ken_populated_places,Kenya Populated Places (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;populated places-settlements,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3be025ab-0d92-4271-91c9-c928667e8554__hotosm-ken-populated-places.json
3bf973ab-62b4-41a5-9109-82a4721f19df,kontur-boundaries-guernsey,Guernsey: Administrative Division with Aggregated Population,Kontur,Kontur,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;baseline population;geodata,3,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/3bf973ab-62b4-41a5-9109-82a4721f19df__kontur-boundaries-guernsey.json
