filename,id,title,risk_data_type,composite_score,has_hazard_block,has_exposure_block,has_vulnerability_block,has_loss_block,validation_status,validation_errors,validation_error_summary
rdls_exp-svnworldbank_sloveniainfrastructure.json,rdls_exp-svnworldbank_sloveniainfrastructure,Slovenia - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnworldbank_sloveniaenvironment.json,rdls_exp-svnworldbank_sloveniaenvironment,Slovenia - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnworldbank_sloveniaenergymining.json,rdls_exp-svnworldbank_sloveniaenergymining,Slovenia - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnworldbank_sloveniaeconomygrowth.json,rdls_exp-svnworldbank_sloveniaeconomygrowth,Slovenia - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnworldbank_sloveniaeconomicsocialenv.json,rdls_exp-svnworldbank_sloveniaeconomicsocialenv,"Slovenia - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnwhosonfirst_sloveniawofadministrative.json,rdls_exp-svnwhosonfirst_sloveniawofadministrative,Slovenia: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnunhcr_sloveniadataforciblydispl.json,rdls_exp-svnunhcr_sloveniadataforciblydispl,Slovenia - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnunhabitat_sloveniademographichealth.json,rdls_exp-svnunhabitat_sloveniademographichealth,"Slovenia - Demographic, Health, Education and Transport indicators",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnportwatch_sloveniadailyportactivity.json,rdls_exp-svnportwatch_sloveniadailyportactivity,Slovenia: Daily Port Activity Data and Shipment Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnourairports_airportsslovenia.json,rdls_exp-svnourairports_airportsslovenia,Airports in Slovenia,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnmetad4g_sloveniahighresolutionpop.json,rdls_exp-svnmetad4g_sloveniahighresolutionpop,Slovenia: High Resolution Population Density Maps + Demographic Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svnkontur_sloveniapopulationdensity.json,rdls_exp-svnkontur_sloveniapopulationdensity,Slovenia: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svncopernicus_sloveniaglobalhumansettle.json,rdls_exp-svncopernicus_sloveniaglobalhumansettle,Slovenia: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldpop_slovakiaspatialdistributi.json,rdls_exp-svkworldpop_slovakiaspatialdistributi,Slovakia - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldpop_slovakiapopulationdensity.json,rdls_exp-svkworldpop_slovakiapopulationdensity,Slovakia - Population Density,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldpop_slovakiapopulationcounts.json,rdls_exp-svkworldpop_slovakiapopulationcounts,Slovakia - Population Counts,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldpop_slovakiaagegenderstructur.json,rdls_exp-svkworldpop_slovakiaagegenderstructur,Slovakia - Age and gender structures,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicurbandevelopment.json,rdls_exp-svkworldbank_republicurbandevelopment,Slovak Republic - Urban Development,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicpublicsector.json,rdls_exp-svkworldbank_republicpublicsector,Slovak Republic - Public Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicprivatesector.json,rdls_exp-svkworldbank_republicprivatesector,Slovak Republic - Private Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicinfrastructure.json,rdls_exp-svkworldbank_republicinfrastructure,Slovak Republic - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicenvironment.json,rdls_exp-svkworldbank_republicenvironment,Slovak Republic - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republicenergymining.json,rdls_exp-svkworldbank_republicenergymining,Slovak Republic - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republiceconomygrowth.json,rdls_exp-svkworldbank_republiceconomygrowth,Slovak Republic - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkworldbank_republiceconomicsocialenv.json,rdls_exp-svkworldbank_republiceconomicsocialenv,"Slovak Republic - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkwhosonfirst_slovakiawofadministrative.json,rdls_exp-svkwhosonfirst_slovakiawofadministrative,Slovakia: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkunhcr_slovakiadataforciblydispl.json,rdls_exp-svkunhcr_slovakiadataforciblydispl,Slovakia - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkunhcr_slovakiaareabasedassessme.json,rdls_exp-svkunhcr_slovakiaareabasedassessme,Slovakia - Area-Based Assessment of Refugees and Host Communities - 2022,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkunhabitat_slovakiademographichealth.json,rdls_exp-svkunhabitat_slovakiademographichealth,"Slovakia - Demographic, Health, Education and Transport indicators",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkourairports_airportsslovakia.json,rdls_exp-svkourairports_airportsslovakia,Airports in Slovakia,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkmetad4g_slovakiahighresolutionpop.json,rdls_exp-svkmetad4g_slovakiahighresolutionpop,Slovakia: High Resolution Population Density Maps + Demographic Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkkontur_slovakiapopulationdensity.json,rdls_exp-svkkontur_slovakiapopulationdensity,Slovakia: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkcred_emdatcountryprofilesslova.json,rdls_exp-svkcred_emdatcountryprofilesslova,"EM-DAT - Country Profiles, Slovakia",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-svkcopernicus_slovakiaglobalhumansettle.json,rdls_exp-svkcopernicus_slovakiaglobalhumansettle,Slovakia: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinamespatialdistributi.json,rdls_exp-surworldpop_surinamespatialdistributi,Suriname - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinamepregnancies.json,rdls_exp-surworldpop_surinamepregnancies,Suriname - Pregnancies,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinamepopulationdensity.json,rdls_exp-surworldpop_surinamepopulationdensity,Suriname - Population Density,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinamepopulationcounts.json,rdls_exp-surworldpop_surinamepopulationcounts,Suriname - Population Counts,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinamebirths.json,rdls_exp-surworldpop_surinamebirths,Suriname - Births,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldpop_surinameagegenderstructur.json,rdls_exp-surworldpop_surinameagegenderstructur,Suriname - Age and gender structures,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameurbandevelopment.json,rdls_exp-surworldbank_surinameurbandevelopment,Suriname - Urban Development,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinamesocialprotectionl.json,rdls_exp-surworldbank_surinamesocialprotectionl,Suriname - Social Protection and Labor,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinamepublicsector.json,rdls_exp-surworldbank_surinamepublicsector,Suriname - Public Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameprivatesector.json,rdls_exp-surworldbank_surinameprivatesector,Suriname - Private Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameinfrastructure.json,rdls_exp-surworldbank_surinameinfrastructure,Suriname - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameenvironment.json,rdls_exp-surworldbank_surinameenvironment,Suriname - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameenergymining.json,rdls_exp-surworldbank_surinameenergymining,Suriname - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameeconomygrowth.json,rdls_exp-surworldbank_surinameeconomygrowth,Suriname - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surworldbank_surinameeconomicsocialenv.json,rdls_exp-surworldbank_surinameeconomicsocialenv,"Suriname - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surwhosonfirst_surinamewofadministrative.json,rdls_exp-surwhosonfirst_surinamewofadministrative,Suriname: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surunhcr_surinamedataforciblydispl.json,rdls_exp-surunhcr_surinamedataforciblydispl,Suriname - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surportwatch_surinamedailyportactivity.json,rdls_exp-surportwatch_surinamedailyportactivity,Suriname: Daily Port Activity Data and Shipment Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surourairports_airportssuriname.json,rdls_exp-surourairports_airportssuriname,Airports in Suriname,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surmetad4g_surinamehighresolutionpop.json,rdls_exp-surmetad4g_surinamehighresolutionpop,Suriname: High Resolution Population Density Maps + Demographic Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surkontur_surinamepopulationdensity.json,rdls_exp-surkontur_surinamepopulationdensity,Suriname: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-surcopernicus_surinameglobalhumansettle.json,rdls_exp-surcopernicus_surinameglobalhumansettle,Suriname: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipespatialdis.json,rdls_exp-stpworldpop_saotomeprincipespatialdis,Sao Tome and Principe - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipepregnancie.json,rdls_exp-stpworldpop_saotomeprincipepregnancie,Sao Tome and Principe - Pregnancies,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipepopulation_f5a82e4f.json,rdls_exp-stpworldpop_saotomeprincipepopulation_f5a82e4f,Sao Tome and Principe - Population Density,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipepopulation.json,rdls_exp-stpworldpop_saotomeprincipepopulation,Sao Tome and Principe - Population Counts,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipebirths.json,rdls_exp-stpworldpop_saotomeprincipebirths,Sao Tome and Principe - Births,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldpop_saotomeprincipeagegenders.json,rdls_exp-stpworldpop_saotomeprincipeagegenders,Sao Tome and Principe - Age and gender structures,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeurbandevel.json,rdls_exp-stpworldbank_saotomeprincipeurbandevel,Sao Tome and Principe - Urban Development,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipepublicsect.json,rdls_exp-stpworldbank_saotomeprincipepublicsect,Sao Tome and Principe - Public Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeprivatesec.json,rdls_exp-stpworldbank_saotomeprincipeprivatesec,Sao Tome and Principe - Private Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeinfrastruc.json,rdls_exp-stpworldbank_saotomeprincipeinfrastruc,Sao Tome and Principe - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeenvironmen.json,rdls_exp-stpworldbank_saotomeprincipeenvironmen,Sao Tome and Principe - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeenergymini.json,rdls_exp-stpworldbank_saotomeprincipeenergymini,Sao Tome and Principe - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeeconomygro.json,rdls_exp-stpworldbank_saotomeprincipeeconomygro,Sao Tome and Principe - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpworldbank_saotomeprincipeeconomicso.json,rdls_exp-stpworldbank_saotomeprincipeeconomicso,"Sao Tome and Principe - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpwhosonfirst_saotomeprincipewofadminis.json,rdls_exp-stpwhosonfirst_saotomeprincipewofadminis,Sao Tome and Principe: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpunhcr_saotomeprincipedataforcib.json,rdls_exp-stpunhcr_saotomeprincipedataforcib,Sao Tome and Principe - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpunhabitat_saotomeprincipedemographi.json,rdls_exp-stpunhabitat_saotomeprincipedemographi,"Sao tome and principe - Demographic, Health, Education and Transport indicators",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpportwatch_saotomeprincipedailyporta.json,rdls_exp-stpportwatch_saotomeprincipedailyporta,Sao Tome and Principe: Daily Port Activity Data and Shipment Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpourairports_airportssaotomeprincipe.json,rdls_exp-stpourairports_airportssaotomeprincipe,Airports in Sao Tome and Principe,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpmetad4g_saotomeprincipehighresolu.json,rdls_exp-stpmetad4g_saotomeprincipehighresolu,Sao Tome and Principe: High Resolution Population Density Maps + Demographic Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpkontur_saotomeprincipepopulation.json,rdls_exp-stpkontur_saotomeprincipepopulation,Sao Tome and Principe: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpgrid3_stpsettlementextentsv30.json,rdls_exp-stpgrid3_stpsettlementextentsv30,GRID3 STP - Settlement Extents v3.0,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpgem_saotomeprincipelevel1expo.json,rdls_exp-stpgem_saotomeprincipelevel1expo,Sao Tome and Principe: Level 1 Exposure Data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpdhs_saotomeprincipesubnationa.json,rdls_exp-stpdhs_saotomeprincipesubnationa,Sao Tome and Principe - Subnational Demographic and Health Data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpdhs_saotomeprincipenationalde.json,rdls_exp-stpdhs_saotomeprincipenationalde,Sao Tome and Principe - National Demographic and Health Data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-stpcopernicus_saotomeprincipeglobalhuma.json,rdls_exp-stpcopernicus_saotomeprincipeglobalhuma,Sao Tome and Principe: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdwpdx_ssd.json,rdls_exp-ssdwpdx_ssd,Water Point Data Exchange (SSD),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_spatialdistributionpopula.json,rdls_exp-ssdworldpop_spatialdistributionpopula,South Sudan - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_pregnancies.json,rdls_exp-ssdworldpop_pregnancies,South Sudan - Pregnancies,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_populationdensity.json,rdls_exp-ssdworldpop_populationdensity,South Sudan - Population Density,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_populationcounts.json,rdls_exp-ssdworldpop_populationcounts,South Sudan - Population Counts,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_births.json,rdls_exp-ssdworldpop_births,South Sudan - Births,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldpop_agegenderstructures.json,rdls_exp-ssdworldpop_agegenderstructures,South Sudan - Age and gender structures,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_urbandevelopment.json,rdls_exp-ssdworldbank_urbandevelopment,South Sudan - Urban Development,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_publicsector.json,rdls_exp-ssdworldbank_publicsector,South Sudan - Public Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_privatesector.json,rdls_exp-ssdworldbank_privatesector,South Sudan - Private Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_infrastructure.json,rdls_exp-ssdworldbank_infrastructure,South Sudan - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_environment.json,rdls_exp-ssdworldbank_environment,South Sudan - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_energymining.json,rdls_exp-ssdworldbank_energymining,South Sudan - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_economygrowth.json,rdls_exp-ssdworldbank_economygrowth,South Sudan - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdworldbank_economicsocialenvironment.json,rdls_exp-ssdworldbank_economicsocialenvironment,"South Sudan - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdwhosonfirst_wofadministrativesubdivis.json,rdls_exp-ssdwhosonfirst_wofadministrativesubdivis,South Sudan: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssduscensus_griddedpopulationdataset.json,rdls_exp-ssduscensus_griddedpopulationdataset,South Sudan Gridded Population Dataset,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_resultsmonitoringsurvey20.json,rdls_exp-ssdunhcr_resultsmonitoringsurvey20,South Sudan - Results Monitoring Survey - 2022,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_regionalintentionsurveyre.json,rdls_exp-ssdunhcr_regionalintentionsurveyre,South Sudan - Regional Intention Survey of South Sudanese Refugees South Sudanese Refugees in Centra,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_kapwash2019sajuongthokpam.json,rdls_exp-ssdunhcr_kapwash2019sajuongthokpam,South Sudan - KAP WASH 2019 in South Sudan's Ajuong Thok and Pamir Camps,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_kapwash2018sajuongthokpam.json,rdls_exp-ssdunhcr_kapwash2018sajuongthokpam,South Sudan - KAP WASH 2018 in South Sudan's Ajuong Thok and Pamir Camps,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_kapwash2017sajuongthokpam.json,rdls_exp-ssdunhcr_kapwash2017sajuongthokpam,South Sudan - KAP WASH 2017 in South Sudan's Ajuong Thok and Pamir Camps,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhcr_dataforciblydisplacedpopu.json,rdls_exp-ssdunhcr_dataforciblydisplacedpopu,South Sudan - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunhabitat_housingslumsinformal.json,rdls_exp-ssdunhabitat_housingslumsinformal,"South Sudan - Housing, slums and informal settlements",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdunfpa_subnationalpopulationstat.json,rdls_exp-ssdunfpa_subnationalpopulationstat,South Sudan - Subnational Population Statistics,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdourairports_airports.json,rdls_exp-ssdourairports_airports,Airports in South Sudan,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_schoolsenrollmentdata.json,rdls_exp-ssdochassd_schoolsenrollmentdata,South Sudan : Schools and Enrollment data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_roadnetwork.json,rdls_exp-ssdochassd_roadnetwork,South Sudan: Road Network,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_jiafhumanitarianneedspeop.json,rdls_exp-ssdochassd_jiafhumanitarianneedspeop,South Sudan: JIAF Humanitarian Needs People in Need and Severity,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_internallydisplacedpopula.json,rdls_exp-ssdochassd_internallydisplacedpopula,Internally Displaced Population,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_humanitarianresponsestatu.json,rdls_exp-ssdochassd_humanitarianresponsestatu,Humanitarian Response Status by IDP Site,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_healthfacilities.json,rdls_exp-ssdochassd_healthfacilities,South Sudan - Health Facilities,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_assessmentstatusidpsite.json,rdls_exp-ssdochassd_assessmentstatusidpsite,Assessment Status by IDP Site,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdochassd_2020humanitarianresponsep.json,rdls_exp-ssdochassd_2020humanitarianresponsep,2020 South Sudan Humanitarian Response Plan data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdkontur_populationdensity400mh3he.json,rdls_exp-ssdkontur_populationdensity400mh3he,South Sudan: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdiom_villageassessmenteducatio.json,rdls_exp-ssdiom_villageassessmenteducatio,South Sudan - Village Assessment - Education Facilities - [IOM-DTM],exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdiom_flowmonitoringregistryjan.json,rdls_exp-ssdiom_flowmonitoringregistryjan,South Sudan - Flow Monitoring Registry - January - August 2025,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdiom_displacementmultisectoral.json,rdls_exp-ssdiom_displacementmultisectoral,South Sudan Displacement - Multi-Sectoral Village Assessment -IDPs - Returnees - [IOM-DTM],exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdinteraction_workmembers.json,rdls_exp-ssdinteraction_workmembers,South Sudan - Work of InterAction Members,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdinsecinsight_ssdattacksaidoperationsed.json,rdls_exp-ssdinsecinsight_ssdattacksaidoperationsed,"South Sudan (SSD): Attacks on Aid Operations, Education, Health Care, Food and Water Systems, and ID",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdgrid3_ssdsettlementextentsv30.json,rdls_exp-ssdgrid3_ssdsettlementextentsv30,GRID3 SSD - Settlement Extents v3.0,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdgrid3_2019griddedpopulationesti.json,rdls_exp-ssdgrid3_2019griddedpopulationesti,"South Sudan 2019 gridded population estimates from census projections adjusted for displacement, ver",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdgem_level1exposuredata.json,rdls_exp-ssdgem_level1exposuredata,South Sudan: Level 1 Exposure Data,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdcrosscut_settlementcatchmentareas.json,rdls_exp-ssdcrosscut_settlementcatchmentareas,South Sudan - Settlement catchment areas,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdcred_emdatcountryprofiles.json,rdls_exp-ssdcred_emdatcountryprofiles,"EM-DAT - Country Profiles, South Sudan",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-ssdcopernicus_globalhumansettlementlaye.json,rdls_exp-ssdcopernicus_globalhumansettlementlaye,South Sudan: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldpop_spatialdistributionpopula.json,rdls_exp-srbworldpop_spatialdistributionpopula,Serbia - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldpop_populationdensity.json,rdls_exp-srbworldpop_populationdensity,Serbia - Population Density,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldpop_populationcounts.json,rdls_exp-srbworldpop_populationcounts,Serbia - Population Counts,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldpop_agegenderstructures.json,rdls_exp-srbworldpop_agegenderstructures,Serbia - Age and gender structures,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_urbandevelopment.json,rdls_exp-srbworldbank_urbandevelopment,Serbia - Urban Development,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_publicsector.json,rdls_exp-srbworldbank_publicsector,Serbia - Public Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_privatesector.json,rdls_exp-srbworldbank_privatesector,Serbia - Private Sector,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_infrastructure.json,rdls_exp-srbworldbank_infrastructure,Serbia - Infrastructure,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_environment.json,rdls_exp-srbworldbank_environment,Serbia - Environment,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_energymining.json,rdls_exp-srbworldbank_energymining,Serbia - Energy and Mining,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_economygrowth.json,rdls_exp-srbworldbank_economygrowth,Serbia - Economy and Growth,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbworldbank_economicsocialenvironment.json,rdls_exp-srbworldbank_economicsocialenvironment,"Serbia - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbwhosonfirst_wofadministrativesubdivis.json,rdls_exp-srbwhosonfirst_wofadministrativesubdivis,Serbia: WOF Administrative Subdivisions and Human Settlements,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbunhcr_dataforciblydisplacedpopu.json,rdls_exp-srbunhcr_dataforciblydisplacedpopu,Serbia - Data on forcibly displaced populations and stateless persons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbunhabitat_demographichealtheducatio.json,rdls_exp-srbunhabitat_demographichealtheducatio,"Serbia - Demographic, Health, Education and Transport indicators",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbourairports_airports.json,rdls_exp-srbourairports_airports,Airports in Serbia,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbmetad4g_highresolutionpopulationd.json,rdls_exp-srbmetad4g_highresolutionpopulationd,Serbia: High Resolution Population Density Maps + Demographic Estimates,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbkontur_populationdensity400mh3he.json,rdls_exp-srbkontur_populationdensity400mh3he,Serbia: Population Density for 400m H3 Hexagons,exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbcred_emdatcountryprofiles.json,rdls_exp-srbcred_emdatcountryprofiles,"EM-DAT - Country Profiles, Serbia",exposure,1.0,False,True,False,False,valid,0,
rdls_exp-srbcopernicus_globalhumansettlementlaye.json,rdls_exp-srbcopernicus_globalhumansettlementlaye,Serbia: Copernicus Global Human Settlement Layer (GHSL),exposure,1.0,False,True,False,False,valid,0,
rdls_exp-spmworldpop_saintpierremiquelonspatia.json,rdls_exp-spmworldpop_saintpierremiquelonspatia,Saint Pierre and Miquelon - Spatial Distribution of Population (2015-2030),exposure,1.0,False,True,False,False,valid,0,
